,Unnamed: 0,Zip Code,City,Street,Lat,Lon,TruliaEst,Beds,Baths,Sqft,Price_Per_Sqft,YearBuilt,Cluster
284,934,95060,1,117 Blaine St,36.9882304,-122.0180293,800823,3,2,1224,318,1961,2
285,942,95060,0,118 Blaine St,37.075699,-122.1351735,1037406,3,2,2342,404,1981,0
286,943,95060,0,122 Blaine St,37.076369,-122.1368814,979039,3,3,1996,125,1980,0
287,944,95060,1,134 Blaine St #A,37.0059828,-122.0753334,2098891,9,3,4860,432,1929,1
288,949,95060,1,134 Blaine St #B,37.0098042,-122.076665,1100000,2,2.5,1887,583,1954,0
289,951,95060,1,134 Blaine St #C,37.0075044,-122.075977,1369285,3,2,2551,547,1980,5
290,954,95060,1,181 Blessing Ln,37.027196,-122.097389,1575904,3,2.5,4008,231,1986,3
291,959,95060,1,255 Blessing Ln,37.043494,-122.106265,1216025,3,2,2279,287,1992,5
292,961,95060,1,460 Blessing Ln,37.045635,-122.1091958,764922,3,2,1878,185,1965,2
293,962,95060,1,300 Bonnie Brae,37.047682,-122.106918,890229,2,2,1800,472,1981,2
294,963,95060,1,411 Bonnie Brae,37.0446094,-122.1089739,703714,3,2,1438,330,1979,4
295,969,95060,1,420 Bonnie Brae,37.0539138,-122.1183364,1218578,5,4,2912,112,1975,5
296,970,95060,1,4299 Bonny Doon Rd,37.056289,-122.120229,918934,3,2,1680,774,1987,2
297,975,95060,1,4415 Bonny Doon Rd,37.0623212,-122.1205549,1241583,3,3,2900,157,1991,5
298,982,95060,1,4664 Bonny Doon Rd,37.0698208,-122.1249029,1057257,3,2.5,2059,255,1993,0
299,983,95060,1,4685 Bonny Doon Rd,37.0702243,-122.126123,1179448,3,3,2910,198,1994,0
300,985,95060,1,4825 Bonny Doon Rd,37.108409,-122.141955,718599,3,2,1692,520,1952,4
301,987,95060,1,4915 Bonny Doon Rd,36.9763983,-122.0366649,1322431,3,2,2132,657,1908,5
302,988,95060,1,5250 Bonny Doon Rd,36.9687714,-122.0463444,1312910,3,2,1920,237,1947,5
303,993,95060,1,5294 Bonny Doon Rd,36.96532,-122.0466552,1350300,3,3,2031,167,1947,5
304,994,95060,1,5657 Bonny Doon Rd,36.9651023,-122.0468772,1129846,2,2,1793,242,1938,0
305,1002,95060,1,6000 Bonny Doon Rd,36.963878,-122.0485644,1144892,3,2,2099,152,1949,0
306,1003,95060,1,6015 Bonny Doon Rd,36.9637474,-122.0481204,1338926,3,2.5,2275,385,1950,5
307,1013,95060,1,6040 Bonny Doon Rd,36.9628446,-122.0501183,844524,2,2,1233,552,1951,2
308,1019,95060,1,6688 Bonny Doon Rd,36.9632907,-122.052649,791088,2,2,1439,431,1981,2
309,1020,95060,1,6690 Bonny Doon Rd,36.9632907,-122.052649,747793,2,2,1439,344,1981,2
310,1021,95060,1,6742 Bonny Doon Rd,36.9632907,-122.052649,747765,2,2,1439,451,1981,2
311,1022,95060,1,6796 Bonny Doon Rd,36.9632907,-122.052649,794671,2,2,1439,417,1981,2
312,1023,95060,1,6800 Bonny Doon Rd,36.9632907,-122.052649,710694,2,2,1439,330,1981,4
313,1025,95060,1,6969 Bonny Doon Rd,36.9632907,-122.052649,839952,3,2,2037,130,1981,2
314,1027,95060,1,109 Bonnywood Way,36.9625374,-122.0518609,828215,2,1.5,1230,272,1978,2
315,1028,95060,1,170 Bonnywood Way,36.9624787,-122.0523382,828755,2,1.5,1230,184,1978,2
316,1029,95060,1,180 Bonnywood Way,36.9623217,-122.0523271,832936,2,1.5,1282,316,1978,2
317,1033,95060,1,250 Bonnywood Way,36.9621153,-122.0522605,957512,3,2,1684,249,1978,2
318,1036,95060,1,102 Bradley Dr,36.961897,-122.051783,830828,2,1.5,1230,219,1979,2
319,1038,95060,1,109 Bradley Dr,36.9617152,-122.0517721,917100,3,2,1684,205,1979,2
320,1045,95060,1,110 Bradley Dr,37.0004163,-122.0121071,1321024,2,3,2679,189,1986,5
321,1046,95060,1,118 Bradley Dr,36.9996271,-122.0126623,1221944,3,2,2994,171,1990,5
322,1055,95060,1,122 Bradley Dr,36.9970226,-122.0134839,1441315,4,2.5,2472,155,1977,5
323,1056,95060,1,138 Bradley Dr,36.997546,-122.012307,1080150,3,2,2007,212,1965,0
324,1058,95060,1,148 Bradley Dr,36.9979557,-122.011885,1098745,3,2,2239,172,1964,0
325,1064,95060,1,20 Braemoor Dr,36.9999955,-122.0109968,1263454,3,2,2415,418,1985,5
326,1067,95060,1,25 Braemoor Dr,37.0004001,-122.0115963,1415203,4,4,3023,389,1988,5
327,1072,95060,1,30 Braemoor Dr,37.0008736,-122.0118406,1453994,4,3,3151,169,1986,5
328,1073,95060,1,33 Braemoor Dr,36.9780657,-122.0383966,1082707,3,2,1776,225,1963,0
329,1076,95060,1,40 Braemoor Dr,36.978465,-122.0385743,1277136,3,2,2100,155,1960,5
330,1077,95060,1,45 Braemoor Dr,36.9783452,-122.0390303,1340135,3,2,2319,323,1961,5
331,1087,95060,1,65 Braemoor Dr,36.965578,-122.028602,600749,2,2,1100,302,1997,4
332,1089,95060,1,70 Braemoor Dr,36.96568,-122.028616,528497,2,2,915,175,1997,4
333,1094,95060,1,90 Braemoor Dr,36.965826,-122.028687,528289,2,2,915,175,1997,4
334,1095,95060,1,100 Braemoor Dr,36.965811,-122.028716,581582,2,2,1076,164,1997,4
335,1098,95060,1,104 Braemoor Dr,36.965924,-122.028734,529185,2,2,931,226,1997,4
336,1099,95060,1,118 Braemoor Dr,36.965909,-122.028764,596831,2,2,1100,225,1997,4
337,1110,95060,1,120 Braemoor Dr,36.96548,-122.029024,522718,2,2,931,199,1998,4
338,1111,95060,1,130 Braemoor Dr,36.9654529,-122.029018,656686,3,2,1100,182,1998,4
339,1118,95060,1,135 Braemoor Dr,36.96535,-122.029423,526202,2,2,931,200,1996,4
340,1128,95060,1,140 Braemoor Dr,36.965599,-122.029503,610000,2,2,1076,567,1998,4
341,1132,95060,1,150 Braemoor Dr,36.965703,-122.029522,599666,3,2,1100,189,1998,4
342,1133,95060,1,155 Braemoor Dr,36.965888,-122.029496,535762,2,2,931,213,1998,4
343,1137,95060,1,160 Braemoor Dr,36.965928,-122.029375,527271,2,2,915,202,1998,4
344,1138,95060,1,170 Braemoor Dr,36.965955,-122.029382,593083,2,2,1076,372,1998,4
345,1141,95060,1,180 Braemoor Dr,36.9845735,-122.0257856,995666,4,2,2156,107,1976,0
346,1142,95060,1,190 Braemoor Dr,37.0594773,-122.1202443,927695,3,2.5,1680,410,1982,2
347,1143,95060,1,195 Braemoor Dr,36.9887451,-122.02019,852935,2,1.5,1550,323,1948,2
348,1147,95060,1,200 Braemoor Dr,36.9549819,-122.0459004,1362739,3,2,1809,359,1974,5
349,1149,95060,1,205 Braemoor Dr,36.9594107,-122.0266182,2347779,3,2.5,2948,746,1990,1
350,1153,95060,1,210 Braemoor Dr,36.959481,-122.0287386,1359238,3,2,1685,187,1989,5
351,1156,95060,1,244 Braemoor Dr,36.9596078,-122.0301374,1383955,3,3,1588,194,1960,5
352,1160,95060,1,260 Braemoor Dr,36.9606725,-122.0347556,1307868,3,2.5,2016,375,2013,5
353,1162,95060,1,270 Braemoor Dr,36.9608345,-122.0348444,1571913,3,2.5,2016,377,2013,3
354,1165,95060,1,300 Braemoor Dr,36.9609251,-122.0354216,1014222,3,2,1501,233,1977,0
355,1166,95060,1,310 Braemoor Dr,36.9609981,-122.0354905,769956,2,1.5,975,231,1977,2
356,1172,95060,1,315 Braemoor Dr,36.969714,-122.0542472,1036660,3,2,1615,487,1978,0
357,1173,95060,1,320 Braemoor Dr,36.9698719,-122.0538477,1330019,4,2.5,2062,292,1978,5
358,1174,95060,1,330 Braemoor Dr,36.9698806,-122.0540697,1040865,3,2,1615,619,1978,0
359,1176,95060,1,340 Braemoor Dr,37.007814,-122.0089537,1100702,3,2,1989,282,1977,0
360,1178,95060,1,355 Braemoor Dr,37.0079631,-122.0083319,2326889,5,6,5267,106,1976,1
361,1184,95060,1,365 Braemoor Dr,37.001104,-122.0104,1171614,4,2.5,2168,170,1974,0
362,1185,95060,1,370 Braemoor Dr,37.0020999,-122.0101537,915142,3,1.5,1450,248,1965,2
363,1186,95060,1,161 Branciforte Dr,37.003466,-122.010271,1366763,4,4,2489,181,1966,5
364,1187,95060,1,300 Branciforte Dr,37.003954,-122.007594,1640593,3,2.5,3292,182,2006,3
365,1188,95060,1,302 Branciforte Dr,37.0042527,-122.0091314,1098581,4,3,2007,490,1963,0
366,1192,95060,1,360 Branciforte Dr,37.008824,-122.011571,1374756,3,2,2381,220,1922,5
367,1194,95060,1,384 Branciforte Dr,37.009397,-122.009462,1468796,4,3,2859,297,1948,5
368,1198,95060,1,420 Branciforte Dr,37.0099982,-122.010597,1074688,3,2.5,1922,291,1949,0
369,1201,95060,1,440 Branciforte Dr,37.0140986,-122.0155269,1443788,3,3.5,2581,162,1944,5
370,1210,95060,1,650 Branciforte Dr,37.018375,-122.01748,1663754,3,3.5,3328,149,1985,3
371,1215,95060,1,652 Branciforte Dr,37.0230969,-122.0206563,1109048,3,2.5,2059,332,1976,0
372,1216,95060,1,850 Branciforte Dr,37.0238558,-122.0203899,1524364,3,2,3413,120,1999,5
373,1217,95060,1,852 Branciforte Dr,37.0235876,-122.0213447,1064452,2,2,1790,262,1946,0
374,1219,95060,1,870 Branciforte Dr,37.024048,-122.0223217,1405925,4,3,2680,252,1990,5
375,1221,95060,1,141 Bridlewood Ct,37.024768,-122.023021,1471782,3,2.5,2715,169,1999,5
376,1226,95060,1,175 Bridlewood Ct,37.026392,-122.017738,1283304,3,2,2335,428,1977,5
377,1227,95060,1,195 Bridlewood Ct,37.0271585,-122.0194675,989737,3,2,1739,216,1976,0
378,1229,95060,1,229 Bridlewood Ct,37.0272991,-122.0182804,1441230,4,2.5,2905,372,1985,5
379,1230,95060,1,250 Bridlewood Ct,37.0281684,-122.0195905,1459992,4,4,2911,463,1981,5
380,1233,95060,1,259 Bridlewood Ct,37.031391,-122.018977,1419618,4,2.5,2810,260,1960,5
381,1235,95060,1,266 Bridlewood Ct,37.0324349,-122.0171257,1037728,3,2.5,1768,509,1937,0
382,1236,95060,1,295 Bridlewood Ct,37.0324137,-122.0183248,1389298,2,2.5,2522,129,1998,5
383,1238,95060,1,296 Bridlewood Ct,37.0251692,-122.0200346,1285284,4,3,2500,194,1979,5
384,1246,95060,1,315 Bridlewood Ct,36.9837265,-122.0217,803290,3,2,1380,362,1962,2
385,1251,95060,1,335 Bridlewood Ct,36.9834257,-122.02019,839873,3,2,1413,149,1950,2
386,1254,95060,1,350 Bridlewood Ct,36.9839387,-122.0196127,800572,3,2,1401,305,1946,2
387,1265,95060,1,355 Bridlewood Ct,36.9905917,-122.0361321,1237240,3,2.5,1936,284,2001,5
388,1268,95060,1,475 Brisa Del Mar,36.9590673,-122.0356892,1241163,5,2,1581,187,1938,5
389,1271,95060,1,675 Brisa Del Mar,36.9982114,-122.028228,1520221,4,2.5,3033,157,1950,5
390,1275,95060,1,775 Brisa Del Mar,36.9980679,-122.0299598,1262383,2,2,2425,367,1955,5
391,1278,95060,1,815 Brisa Del Mar,36.9999224,-122.0303151,1135793,3,2.5,2231,179,1966,0
392,1279,95060,1,1125 Brisa Del Mar,37.0007318,-122.0307591,997004,2,2.5,1586,312,1949,0
393,1283,95060,1,1295 Brisa Del Mar,37.000854,-122.0316694,1042629,3,2,1770,223,1975,0
394,1285,95060,1,129 Broadway,37.0010536,-122.0317582,1004522,4,2,1754,230,1974,0
395,1286,95060,1,133 Broadway,37.0012521,-122.0319137,1035907,3,2,1718,524,1975,0
396,1288,95060,1,208 Broadway,37.0016257,-122.0321135,1023636,3,2,1694,153,1975,0
397,1291,95060,1,213 Broadway,37.0037331,-122.0323799,1462789,3,2.5,2771,379,1960,5
398,1293,95060,1,216 Broadway,37.002424,-122.0324687,1093434,3,2,2250,180,1975,0
399,1299,95060,1,221 Broadway,37.0075929,-122.0337787,1457719,3,2.5,2705,187,1959,5
400,1303,95060,1,224 Broadway,37.0089627,-122.0338009,1114548,3,2,2178,264,1956,0
401,1304,95060,1,225 Broadway,37.0095661,-122.0338009,1642741,3,3.5,2725,202,2005,3
402,1305,95060,1,227 Broadway,37.0099177,-122.0338231,1100845,2,2,2036,383,1960,0
403,1306,95060,1,310 Broadway,37.010206,-122.0338675,1100000,3,2.5,2779,396,1960,0
404,1318,95060,1,313 Broadway,36.9610231,-122.0507766,411305,2,2,910,343,1989,4
405,1319,95060,1,316 Broadway,36.9610231,-122.0507766,410101,2,2,908,344,1989,4
406,1322,95060,1,317 Broadway,36.9610231,-122.0507766,409672,2,2,910,343,1989,4
407,1329,95060,1,319 Broadway #A1,36.9610231,-122.0507766,678394,2,2.5,1077,478,1989,4
408,1335,95060,1,319 Broadway #B1,36.9610231,-122.0507766,676283,2,2.5,1073,451,1989,4
409,1350,95060,1,319 Broadway #B2,36.9610231,-122.0507766,671644,2,2.5,1077,447,1989,4
410,1355,95060,1,320 Broadway,36.9610231,-122.0507766,556051,2,2,913,490,1989,4
411,1357,95060,1,321 Broadway #A1,36.9610231,-122.0507766,556058,2,2,913,575,1989,4
412,1362,95060,1,321 Broadway #B2,36.9610231,-122.0507766,787119,2,2.5,1077,446,1989,2
413,1363,95060,1,321 Broadway #C2,36.9610231,-122.0507766,675064,2,2.5,1073,564,1989,4
414,1370,95060,1,120 Brook Knoll Dr,36.9610231,-122.0507766,545544,2,2,913,487,1989,4
415,1375,95060,1,188 Brook Knoll Dr,36.9610099,-122.054336,1028285,3,2,1748,400,1989,0
416,1376,95060,1,218 Brookside Ave,36.9613364,-122.0550073,936471,3,2,1501,466,1980,2
417,1379,95060,1,224 Brookside Ave,36.9610179,-122.0553127,1336091,4,3,1600,300,1975,5
418,1381,95060,1,252 Brookside Ave,36.9610242,-122.0556679,860168,2,1.5,1264,202,1974,2
419,1387,95060,1,414 Button St,36.9613624,-122.0571773,843580,2,2,1254,200,2005,2
420,1388,95060,1,817 California St,36.96136,-122.0573105,840001,2,2.5,1254,557,2005,2
421,1390,95060,1,102 Calvin Pl,36.9613657,-122.0575407,903474,2,2.5,1254,556,2005,2
422,1393,95060,1,209 Calvin Pl,36.9613727,-122.0580208,848213,2,2.5,1254,554,2005,2
423,1431,95060,1,109 Campbell St,36.9849299,-122.0175698,810042,3,2,1231,242,1918,2
424,1436,95060,1,110 Campbell St,36.9849148,-122.0169925,859281,3,2,1468,224,1962,2
425,1439,95060,1,116 Campbell St,36.9759305,-122.0303151,1477948,3,2.5,2649,296,1987,5
426,1446,95060,1,121 Campbell St,36.9767025,-122.0307591,1430948,3,2.5,2739,661,1912,5
427,1447,95060,1,122 Campbell St,36.97239,-122.03285,619375,2,2,1220,451,1976,4
428,1451,95060,1,127 Campbell St,36.9568483,-122.0434584,1062552,3,2,1128,609,1960,0
429,1462,95060,1,131 Campbell St,36.9566933,-122.045856,1677477,4,3,2465,114,1964,3
430,1469,95060,1,140 Candy Ln,36.9565592,-122.0470548,1093440,3,2,1176,197,1965,0
431,1470,95060,1,112 Canfield Ave #D,36.9565679,-122.0472768,989954,2,2,897,780,1961,0
432,1471,95060,1,118 Canfield Ave #C,36.9570113,-122.0473212,1326266,3,2,1998,138,1965,5
433,1475,95060,1,118 Canfield Ave #D,36.9568982,-122.0478096,1100470,2,2,1306,842,1971,0
434,1477,95060,1,121 Canfield Ave,36.9567624,-122.0483868,1071548,3,2,1187,195,1967,0
435,1495,95060,1,130 Canfield Ave #B,36.9798863,-122.0353873,2225242,3,4,5367,224,1957,1
436,1497,95060,1,137 Canfield Ave,36.9798419,-122.0346224,1113961,3,2,1895,211,1959,0
437,1498,95060,1,103 Carbonera Ct,36.979283,-122.0344315,1188090,4,2,2200,380,1969,0
438,1499,95060,1,107 Carbonera Ct,36.9796019,-122.0338432,1268802,2,2,2284,175,1958,5
439,1501,95060,1,117 Carbonera Ct,37.0181171,-122.0328906,1059374,4,2,2150,368,1968,0
440,1506,95060,1,121 Carbonera Ct,36.9944797,-122.023765,2356452,4,5,4410,387,1953,1
441,1514,95060,1,101 Carbonera Dr,36.9922576,-122.0235651,1373757,2,2,2209,389,1957,5
442,1517,95060,1,102 Carbonera Dr,36.9924723,-122.0242313,1230505,3,3.5,1950,432,1966,5
443,1518,95060,1,106 Carbonera Dr,36.9928455,-122.0251861,2397063,5,4,4509,310,1938,1
444,1523,95060,1,110 Carbonera Dr,36.9952456,-122.0259854,1524221,3,2,3236,386,1938,5
445,1524,95060,1,114 Carbonera Dr,36.995508,-122.0253637,2103232,4,4.5,3597,352,1951,1
446,1525,95060,1,118 Carbonera Dr,36.9958979,-122.0260742,1364811,2,2.5,2357,615,1972,5
447,1530,95060,1,122 Carbonera Dr,36.9973046,-122.026163,2088580,3,4,3434,319,1976,1
448,1531,95060,1,123 Carbonera Dr,36.9976562,-122.0261852,1253577,3,3,2227,404,1955,5
449,1539,95060,1,127 Carbonera Dr,36.9995003,-122.02714,1507561,4,3,2984,322,1972,5
450,1541,95060,1,202 Carbonera Dr,36.9999529,-122.02714,1297089,3,2,2498,196,1951,5
451,1542,95060,1,210 Carbonera Dr,37.0000377,-122.0266071,2038891,4,3.5,3200,203,1940,1
452,1543,95060,1,222 Carbonera Dr,37.0002158,-122.0272066,1224372,4,2.5,2119,563,1954,5
453,1544,95060,1,232 Carbonera Dr,37.0004322,-122.0270512,2050711,4,3.5,3374,180,1965,1
454,1545,95060,1,407 Carbonera Dr,37.0002907,-122.0265183,1664234,3,3,3092,495,1980,3
455,1547,95060,1,413 Carbonera Dr,36.9739024,-122.038441,838366,3,2,1459,233,1928,2
456,1548,95060,1,503 Carbonera Dr,36.9740707,-122.0388851,759174,2,1.5,1318,167,1949,2
457,1549,95060,1,508 Carbonera Dr,36.9745478,-122.0389295,805904,3,2,1164,576,1963,2
458,1551,95060,1,509 Carbonera Dr,36.9743609,-122.0395511,856504,3,2,1427,410,1962,2
459,1552,95060,1,514 Carbonera Dr,36.9747916,-122.0393735,1093115,3,2,1717,510,1964,0
460,1553,95060,1,101 Cardiff Ct,36.9748891,-122.0395511,1105964,3,1.5,1743,318,1961,0
461,1554,95060,1,103 Cardiff Ct,36.9749598,-122.0398175,1261338,3,2,1874,467,1964,5
462,1556,95060,1,105 Cardiff Ct,36.9750126,-122.0403947,1327442,3,2.5,1840,174,1964,5
463,1557,95060,1,106 Cardiff Ct,36.9752036,-122.0402615,1823995,4,3.5,2771,269,1969,3
464,1559,95060,1,107 Cardiff Ct,36.9755194,-122.0394623,1322175,4,2.5,2164,441,1963,5
465,1563,95060,2,108 Cardiff Ct,37.02076,-122.009969,1409417,4,3,2895,136,1978,5
466,1564,95060,1,109 Cardiff Ct,37.015798,-122.009869,1055066,4,1.5,1950,354,1987,0
467,1565,95060,1,110 Cardiff Ct,36.9642638,-122.0502293,1448437,3,3,2562,321,1998,5
468,1566,95060,1,111 Cardiff Ct,36.9640787,-122.0500295,1657915,3,2.5,2877,181,1991,3
469,1570,95060,1,113 Cardiff Ct,36.9823375,-122.0213003,897963,3,2,1695,106,1888,2
470,1572,95060,1,115 Cardiff Ct,36.9824378,-122.0205897,700000,2,2,2476,283,1898,4
471,1573,95060,1,117 Cardiff Ct,36.9821627,-122.0205009,1455253,6,5,3165,180,1991,5
472,1578,95060,1,118 Cardiff Ct,36.9821743,-122.0198348,926635,3,2,1698,409,2001,2
473,1583,95060,1,119 Cardiff Ct,37.06014,-122.1479714,771471,3,2,1592,322,1974,2
474,1585,95060,1,101 Cardiff Pl,37.0591604,-122.1453876,760633,3,2,1443,477,1976,2
475,1594,95060,1,103 Cardiff Pl,36.9750111,-122.0483646,1254863,3,2,1852,437,1961,5
476,1597,95060,1,105 Cardiff Pl,36.9748583,-122.049186,1081552,3,2,1637,425,1961,0
477,1598,95060,1,109 Cardiff Pl,36.9743946,-122.0490972,1310224,4,2,2316,201,1962,5
478,1601,95060,1,201 Cardiff Pl,37.001471,-122.01414,736156,3,2.5,1774,280,1988,4
479,1603,95060,1,207 Cardiff Pl,37.001389,-122.014674,735188,3,2.5,1774,393,1988,4
480,1606,95060,1,213 Cardiff Pl,37.001752,-122.014165,735897,3,2.5,1774,202,1988,4
481,1613,95060,1,215 Cardiff Pl,37.002162,-122.014594,743454,3,2.5,1774,234,1988,2
482,1614,95060,1,219 Cardiff Pl,37.002062,-122.013826,797487,3,2.5,1774,141,1988,2
483,1617,95060,1,232 Cardiff Pl,36.9910429,-122.012418,1010166,3,2.5,1787,378,1978,0
484,1619,95060,1,234 Cardiff Pl,36.9925132,-122.013928,1441194,3,3,2801,164,1965,5
485,1622,95060,1,236 Cardiff Pl,36.9939031,-122.0128177,1090299,3,2,1997,433,1955,0
486,1623,95060,1,238 Cardiff Pl,36.994151,-122.0137504,1123541,4,2.5,2434,376,1967,0
487,1626,95060,1,240 Cardiff Pl,36.9946872,-122.0132841,1421828,4,3,2623,315,1971,5
488,1627,95060,1,242 Cardiff Pl,36.9949031,-122.0138836,1243058,4,2.5,2536,126,1966,5
489,1628,95060,1,243 Cardiff Pl,36.9951539,-122.013928,1263167,3,2.5,2695,284,1978,5
490,1631,95060,1,247 Cardiff Pl,36.996386,-122.013893,1309699,3,3,2247,274,1968,5
491,1633,95060,1,251 Cardiff Pl,36.9959734,-122.0145276,1027630,3,3,2202,261,1999,0
492,1638,95060,1,252 Cardiff Pl,36.996714,-122.014935,1320187,3,3.5,2736,436,1985,5
493,1640,95060,1,254 Cardiff Pl,36.9977318,-122.0146386,1362654,5,4,2882,279,1977,5
494,1642,95060,1,40 Carter Rd,36.9985339,-122.0147941,1088269,4,2.5,2470,184,1968,0
495,1646,95060,1,111 Carter Rd,37.0000799,-122.014433,1111959,3,2.5,2306,239,1975,0
496,1661,95060,1,101 Castillion Ter,36.9881649,-122.017487,1272308,5,2,2116,352,1928,5
497,1665,95060,1,102 Castillion Ter,36.9664877,-122.0287164,1156836,4,2,1651,151,1996,0
498,1667,95060,1,103 Castillion Ter,36.9663942,-122.0290273,1143760,4,2,1570,334,1996,0
499,1668,95060,1,104 Castillion Ter,36.9662474,-122.0295158,1157462,3,2,1592,332,1989,0
500,1670,95060,1,105 Castillion Ter,36.9660629,-122.0300042,1328351,4,3,2068,104,1977,5
501,1674,95060,1,108 Castillion Ter,36.9689466,-122.0145054,891691,3,2,1468,156,1976,2
502,1675,95060,1,109 Castillion Ter,36.9690709,-122.0145942,961012,3,2,1467,484,1976,2
503,1677,95060,1,111 Castillion Ter,36.9695946,-122.0148607,779281,2,2,1262,551,1977,2
504,1678,95060,1,112 Castillion Ter,36.9697078,-122.0148607,812002,3,2,1417,310,1976,2
505,1682,95060,1,114 Castillion Ter,36.9699697,-122.0149939,823191,3,2,1443,485,1978,2
506,1683,95060,1,116 Castillion Ter,36.971476,-122.0166372,794158,2,2,1279,154,1979,2
507,1685,95060,1,118 Castillion Ter,36.9718754,-122.0168148,791631,3,2,1279,250,1978,2
508,1687,95060,1,119 Castillion Ter,36.957953,-122.047188,1016376,3,2,1281,164,1962,0
509,1690,95060,1,120 Castillion Ter,36.9514673,-122.0469216,1379110,3,2.5,1654,665,2001,5
510,1700,95060,1,121 Castillion Ter,37.010367,-122.0268735,2218439,5,3.5,4623,415,1970,1
511,1712,95060,1,122 Castillion Ter,36.9547763,-122.0295459,2172287,4,3,2846,362,1997,1
512,1716,95060,1,123 Castillion Ter,36.9554134,-122.0301075,1401772,2,2,1752,291,1981,5
513,1718,95060,1,124 Castillion Ter,36.9557993,-122.0302071,1313295,3,2,1348,506,1960,5
514,1719,95060,1,125 Castillion Ter,36.9557346,-122.0293381,1537640,3,2,1633,416,1978,5
515,1725,95060,1,128 Castillion Ter,36.9594301,-122.0290038,1847982,4,4,2240,156,1961,3
516,1729,95060,1,129 Castillion Ter,36.9637421,-122.0491416,1409380,3,3,2451,155,2008,5
517,1731,95060,1,130 Castillion Ter,36.9638216,-122.0496299,947959,3,2,1385,188,1952,2
518,1742,95060,1,131 Castillion Ter,36.9688685,-122.0299598,894927,3,2,1400,457,1996,2
519,1749,95060,1,132 Castillion Ter,36.9682319,-122.0325797,1305011,4,2,2157,334,1888,5
520,1751,95060,1,134 Castillion Ter,36.968174,-122.033093,1295909,4,3,1955,114,1947,5
521,1753,95060,1,136 Castillion Ter,36.9675989,-122.0339008,803797,3,2,1515,380,1987,2
522,1759,95060,1,138 Castillion Ter,36.969015,-122.0359989,929264,3,2,1433,558,1908,2
523,1760,95060,1,140 Castillion Ter,36.9693794,-122.0359801,916799,3,2,1282,109,1910,2
524,1761,95060,1,142 Castillion Ter,36.9691457,-122.0364429,927301,2,1.5,1428,364,1914,2
525,1765,95060,1,148 Castillion Ter,36.969646,-122.0380414,905100,2,2,1167,270,1954,2
526,1772,95060,1,150 Castillion Ter,36.970336,-122.039355,1200000,5,3,2798,429,1930,0
527,1775,95060,1,152 Castillion Ter,36.9704682,-122.0396627,891555,3,2,1189,185,1940,2
528,1782,95060,1,160 Castillion Ter,36.9713454,-122.0415492,1056847,2,2,1686,276,1939,0
529,1785,95060,1,164 Castillion Ter,36.9716353,-122.0418711,862347,2,1.5,1354,191,1954,2
530,1788,95060,1,200 Castillion Ter,36.9721928,-122.0419932,936903,3,2,1485,159,1950,2
531,1789,95060,1,202 Castillion Ter,36.9722665,-122.042127,930067,3,2,1429,444,1950,2
532,1791,95060,1,214 Castillion Ter,36.972355,-122.0422992,874188,2,2,1092,203,1908,2
533,1792,95060,1,216 Castillion Ter,36.9721301,-122.0427036,938571,3,2,1433,399,1936,2
534,1793,95060,1,218 Castillion Ter,36.9723007,-122.0430144,1581843,2,2.5,2515,147,1920,3
535,1796,95060,1,220 Castillion Ter,36.9672098,-122.0357134,882493,2,1.5,1058,164,1939,2
536,1799,95060,1,222 Castillion Ter,36.9672246,-122.036307,1545414,5,3,2898,240,1947,5
537,1813,95060,1,224 Castillion Ter,36.967958,-122.0396399,1316389,4,3,2003,132,1898,5
538,1816,95060,1,230 Castillion Ter,36.9687167,-122.0401283,1337089,3,3,2090,151,1900,5
539,1822,95060,1,63 Cathedral Park Dr,36.9697648,-122.0424462,904108,2,2,1168,582,1950,2
540,1823,95060,1,96 Cathedral Park Dr,36.9700669,-122.0421215,954859,3,2,1220,213,1912,2
541,1824,95060,1,101 Cathedral Park Dr,36.9697933,-122.0425704,951981,3,2,1390,435,1926,2
542,1825,95060,1,320 Cave Gulch,36.9701886,-122.0422596,957001,2,2,1351,196,1959,2
543,1838,95060,1,107 Cedar St,36.9719307,-122.0443337,1002088,3,2,1435,477,1954,0
544,1839,95060,1,115 Cedar St,36.9724196,-122.0441244,1848430,3,3,1703,361,1972,3
545,1842,95060,1,116 Cedar St,36.9731022,-122.0439246,1852777,3,3,3373,256,1949,3
546,1843,95060,1,119 Cedar St,36.9735961,-122.0437248,2474448,5,6,4485,308,1986,1
547,1844,95060,1,120 Cedar St,36.9741505,-122.0429478,2146641,4,4.5,3449,348,1941,1
548,1846,95060,1,122 Cedar St,36.9744036,-122.042859,1462619,3,3,2165,439,1952,5
549,1848,95060,1,419 Cedar St,36.9757031,-122.0426148,2021216,4,3,3394,538,1931,1
550,1850,95060,1,115 Chace St,36.9763728,-122.0431476,1221282,3,2,1718,437,1961,5
551,1851,95060,1,302 Chace St,36.9767147,-122.0430144,945191,2,1.5,1559,182,1936,2
552,1855,95060,1,124 Charles Dr,36.9771024,-122.042415,1486987,3,2,1927,463,1956,5
553,1858,95060,1,106 Claremont Ter,36.9786031,-122.0429249,1334082,2,2,2014,148,1954,5
554,1859,95060,1,135 Claremont Ter,36.9791401,-122.0431032,1390360,3,2,2295,137,1953,5
555,1860,95060,1,153 Claremont Ter,36.9800356,-122.0429478,1435413,4,2.5,2648,151,1953,5
